0,-0.705379197600249,46,0
1,-0.153293425947279,35,1
1,-0.374127734608467,22,1
1,-0.815796351930843,37,0
1,2.44150970082168,28,1
0,0.674835231532175,30,0
0,0.0675408827139087,54,0
0,0.619626654366878,35,0
0,-1.36788212358381,35,0
0,-0.0980848487819821,48,0
1,0.785252385862769,44,0
1,0.122749459879206,47,0
1,0.2331666142098,33,1
1,2.33109254649108,47,1
1,0.0675408827139087,44,1
1,0.509209500036284,48,0
1,0.0675408827139087,45,1
0,-1.25746496925322,45,1
1,3.04880404963994,57,1
0,0.95087811735866,47,1
0,-1.20225639208792,42,0
1,-1.36788212358381,67,0
1,-0.926213506261437,41,0
0,0.2331666142098,43,1
0,-1.36788212358381,43,0
0,-0.484544888939061,33,0
1,1.55817246617693,31,0
0,-1.03663066059203,57,0
0,-0.926213506261437,57,0
1,-0.0980848487819821,50,1
0,-0.484544888939061,46,0
0,-0.539753466104358,51,0
0,0.39879234570569,52,1
0,-0.926213506261437,50,0
0,-0.760587774765546,40,0
1,0.39879234570569,35,1
1,-0.0428762716166852,39,0
1,-0.815796351930843,50,0
0,-0.429336311773764,51,0
1,1.66858962050752,34,1
0,-0.815796351930843,40,1
1,-0.263710580277873,48,1
0,-0.0428762716166852,51,1
1,-0.484544888939061,25,0
0,-0.705379197600249,31,0
0,2.1102582378299,43,0
0,-0.263710580277873,49,0
0,-1.14704781492262,26,1
0,0.730043808697472,49,0
0,-0.374127734608467,44,0
0,0.895669540193363,44,1
0,0.454000922870987,46,1
1,1.39254673468104,47,1
1,-1.14704781492262,31,1
1,1.9998410834993,26,1
0,1.11650384885455,41,0
0,0.343583768540394,39,1
1,0.509209500036284,26,0
1,1.28212958035044,35,1
1,-0.650170620434952,29,1
0,-0.429336311773764,52,1
1,0.0675408827139087,48,0
1,1.44775531184633,53,1
1,-1.36788212358381,50,0
1,1.94463250633401,43,0
1,0.840460963028066,56,1
1,-0.153293425947279,43,0
0,0.288375191375097,37,0
1,0.454000922870987,46,0
0,-0.374127734608467,31,0
0,-0.0980848487819821,32,1
1,-0.0428762716166852,35,0
1,-0.650170620434952,36,0
1,-0.926213506261437,37,0
1,0.122749459879206,58,1
1,-1.03663066059203,56,0
1,0.509209500036284,51,0
1,0.785252385862769,43,1
1,1.83421535200341,42,1
0,0.730043808697472,50,0
0,0.840460963028066,43,0
0,-0.539753466104358,34,0
0,0.730043808697472,62,0
1,0.2331666142098,39,0
0,-0.429336311773764,57,0
0,0.0675408827139087,54,1
1,-0.594962043269655,41,0
1,2.27588396932579,26,1
0,-0.87100492909614,54,0
0,-1.36788212358381,40,0
0,-1.31267354641852,51,0
1,0.674835231532175,45,1
1,2.55192685515227,40,1
1,0.730043808697472,33,1
0,-1.31267354641852,47,1
1,2.22067539216049,28,0
1,0.343583768540394,37,1
0,0.454000922870987,45,0
0,-0.760587774765546,36,0
1,0.177958037044503,57,1
